user_id,category,real_preference,total_tweets,real_tweets,fake_tweets,tweet_ids
user_6200,light,0.2562038826919941,5,1,4,987658190635515905	645423274038394880	1034766127283544065	995572513571733504	367966335117975552
user_6201,light,0.6569680586925568,4,2,2,980673578289963008	902242195956129792	798558316687425537	1037180291725447170
user_6202,light,0.08826292465266572,2,0,2,677878626805612545	1042367150437146625
user_6203,moderate,0.8101421200428579,17,13,4,977050880418701312	983571095587565568	992041832438628352	141225837474230272	861568049026973697	822635180930301956	1024486886885089280	919664007455428609	870663547520512000	910609681449721858	1023243277615681536	969075787511902208	949642971498057732	726846338915164161	998670696611016704	1037394213992722432	1017064797429489664
user_6204,moderate,0.7410989751705611,15,11,4,1020377119136862208	964704908413997057	1021121008080744448	941517253555703808	939266985514405888	755748938557390848	1007172691017678848	938989444782108672	921651868719374336	932470879384227841	848257268999127040	1035566761175801856	765199749423198209	881261248540680192	1043560696905117696
user_6205,light,0.95,1,0,1,914948843170439168
user_6206,moderate,0.2287374308801677,14,3,11,986474505651367937	756022745532596225	877108122073968640	704322858344796160	1035531188654493696	579230990083719168	1032436614004269056	835576397213085696	925702764851875840	958245382500175872	883222194653773824	978395617067061248	1037386227060813825	11052320481
user_6207,light,0.9012887193710295,5,4,1,890810303855722496	932824509228470272	952531912387637248	874071251337261058	1036540951681032192
user_6208,light,0.19774680829721475,8,1,7,1070099223197044736	971092510398394370	1020881739647004672	1057085222544662528	912466775748501504	1035417744689254401	895192452079943680	933058729968271360
user_6209,light,0.06761492869031432,7,0,7,830103339752845312	1036434604305965056	880837928821202945	1068740467360260096	1012341662620798978	700442081806962688	931210270222974978
user_6210,light,0.95,4,3,1,865527596859105280	1032241270146715648	951054765290438656	1036042609532198913
user_6211,moderate,0.3526303412497668,11,3,8,928271752995770368	970443056821555201	885780743506370562	846187413357522944	1033137320541741057	2651083843	845232926908469249	1034143133808746498	971690925599657984	1050201225193512960	943399714531303425
user_6212,light,0.8434768418139322,8,6,2,947523738920202240	1009659487068803073	860479915367342083	965972012047925249	909592681470406656	1013952405514448896	912729314734551040	951725883999641601
user_6213,light,0.2138775837941444,5,1,4,960016882169450496	1056269706678669313	1039700314260209664	1054173278917615616	1035280920910155776
user_6214,light,0.8324468065165462,1,0,1,934953013671809024
user_6215,light,0.7723789921791827,3,2,1,894257131259559936	211475489762709505	981164061705605120
user_6216,light,0.3254576515533486,1,0,1,1044842630805377025
user_6217,light,0.8393755029588126,7,5,2,962596128825868288	947305712685846528	860128561193156608	1019976920652341248	875308769286250496	1020993270359478273	848991279782522880
user_6218,light,0.6665183100091734,1,0,1,1061083126531682304
user_6219,light,0.07144860577586051,6,0,6,969255986107215872	1020915884033003520	833469583226970114	1036300525422227460	868276663594909697	880205764815708160
user_6220,moderate,0.8692193656718938,13,11,2,855597404464205824	1020933827097759744	1019786534227243008	1066605802323030016	947881165918277632	984469110527594497	657981102078959617	902740737925808129	1020374802828283905	1020092540299558912	908400014430543872	1051873666412281857	1062762090564329472
user_6221,moderate,0.1392845897764472,12,1,11,1009512835175583744	1033119900108238853	1064929500184629250	1036340874404188160	1036369357025226752	1049822142391603200	1016877203504619521	1029177586553946113	1011740397331070976	531279434800971776	1059561456646189061	867130845756354565
user_6222,light,0.819856040953769,7,5,2,850054588178804737	1019647849124978688	911874605899542528	785807820847472640	998111721817563136	1060925984621371393	1015083117722390528
user_6223,light,0.24822702254441054,7,1,6,1020390882753896453	840500396367867905	1036513294264225792	970222473794019330	673149176016822273	1015264237655117827	942416970338656256
user_6224,moderate,0.8862025007090599,15,13,2,750349567363690497	994699430858317824	882656810821398534	856952404914384897	1021068740899868673	879539790399635456	866980261837365249	1009568416569667584	683340789246726144	1013477532027572224	866307896379834368	942155668638896129	878129318869688320	542650329494351873	1035628803165511680
user_6225,light,0.8001515258445986,10,8,2,998837826128044033	979626336640749568	894798857736998913	966430748210335745	909843638913351680	910862836708016128	1018489423661584384	1011397473313619968	921022666240397312	958081525609738240
user_6226,light,0.1961060801328886,5,0,5,807754715970813952	1036717628310659072	886052746285129728	1018403469760266240	1032688949809106945
user_6227,light,0.21857492201328904,1,0,1,1036601108272111616
user_6228,light,0.6,9,5,4,963583092966375424	864254189244997633	1014857370223161344	936225329185677318	963402804885884928	1051108977994620933	881285212780589056	168882844926607361	688148737688903680
user_6229,moderate,0.9414906480834104,11,10,1,1013469812603965440	1021231300357763074	605140524031303680	1018155896743002112	1065635351845232640	979813243840552960	1002191831772221440	1055785612807028736	854060931742969858	1071144674168094720	273414487778922496
user_6230,light,0.05,4,0,4,1033095097477423104	1060834279066947584	1036138511454363648	835328431290200065
user_6231,light,0.7367169758563578,8,5,3,1012462357895933953	874731368827150336	875098291171508224	874096057206091776	862046286341656576	935126276280643584	845430862883803136	908011806332944384
user_6232,light,0.3042306498459002,5,1,4,909859160443023360	995967506203447296	279805709653274625	1020491266608517123	877227163442982918
user_6233,light,0.20498895672483336,6,1,5,994881354545364992	1035936829466456065	1009520860737126400	24428686183	1036729805364973569	1051599259345330176
user_6234,light,0.21101775477771884,1,0,1,1056682076747915265
user_6235,light,0.2828246517813402,6,1,5,973635975820861442	1013743445616316416	755432036655968256	58759813903036416	190770763589107714	943278052255129601
user_6236,moderate,0.7321170574914305,11,8,3,1015926725279182849	859981079100497920	1021138097189384193	951807636965658624	948423658409689088	991871789700558848	985393867892690944	438406779110563840	1036780228838809600	720447598373531648	1058023386495045635
user_6237,light,0.7362981046772309,4,2,2,928724199392337921	1017143006590390272	960318716557733889	1037507578840973312
user_6238,light,0.2776847618188162,7,1,6,882788333306433536	959070287735218176	955959808150171648	944619400753307649	962775450882838528	944751979959422976	1036025504556613638
user_6239,light,0.8476003480587044,3,2,1,1008752635065847809	875116522171232257	891916194378391552
user_6240,light,0.2502753671955193,9,2,7,859821216252575744	859145054350327810	890304802210500608	1046721732323823616	1060751778398920704	1032329114722557952	793921895548715013	1036791626784538624	440564732093669376
user_6241,light,0.7698094029108498,6,4,2,208353762555863041	964260164638404608	1059204183545470976	940698055346618369	1056214344583778304	1037703755393904640
user_6242,light,0.7985308566761317,2,1,1,999570708085837824	1067769270640222208
user_6243,moderate,0.08331540189666715,13,1,12,903753258388164608	529338278512562177	1046136311168397312	1037413366476750849	275672769616822272	1037487266120257536	1026328846180573184	852076109856428032	853441876740853761	351810691369410560	1034583885777121280	1036767830870568960	1013500233173438465
user_6244,moderate,0.05,11,0,11,1058020628312350720	1013927576975233024	1035073029301129216	674608240458510341	454287018378280960	1052241945819525121	1028897127060058118	1061144188111196166	967557268999831552	912717171746275329	1025239863656775681
user_6245,light,0.7210945552809964,4,2,2,1016138491065962496	1048547578240032769	1032664656416919552	912142883024666624
user_6246,light,0.22599715542162557,9,2,7,1013924341757562881	959428430721818624	961862573925658630	758167496570593281	909133330062483456	1053050681215668225	680364795086802944	566631642127560704	1061395803053400064
user_6247,light,0.19560398606595406,10,1,9,864608021128728576	1036667642730475520	1054752571963965442	851489851056824320	1037124518785896448	702125791673499649	1060949068359393280	845738360945721344	1014123272584204288	959596617228783616
user_6248,light,0.13580465670166966,10,1,9,901280598416904193	996931603300483072	833641192856383490	847096622060355584	1060631372174376961	912347991029223424	1055084013973618688	661875851538092032	551027770390630401	1034570811527581696
user_6249,light,0.23446792220330948,1,0,1,838826775526453251
user_6250,moderate,0.7721770928398426,11,8,3,1055666817778270209	856980111270260737	958948829272952832	966884407951876096	926951904713891840	55607311326134272	901579568200462341	1003745222428319746	1036873596763746304	916230353915965440	1056675123980263424
user_6251,light,0.8701253266919389,4,3,1,747803050786570240	1044785668352888832	868195808491048960	989224010314465280
user_6252,light,0.9123693025765789,5,4,1,853554813866463232	981840938610851840	331573154478710785	953620211093069829	1036773541595607040
user_6253,moderate,0.05,19,0,19,977228142313172995	862761242993205249	1046159972319395840	761441033523638272	1036798611487682560	770014349649903620	1024005157691031553	703631224925868032	561205297398960128	1059075868037996545	93263528550600704	1036738737072422917	1036483983675195392	352126361952985088	1037004984670404608	929061952726413312	873458844210536449	898183418336464896	755821162853171200
user_6254,light,0.8251630196531847,9,7,2,933848403695554560	856157042209419265	850100520249372672	997081387009282048	1014317493144387585	784225565545009152	1070813561046425607	991699113786785792	1004995063242518528
user_6255,light,0.7557109035875158,5,3,2,949440511609311232	973788274442547203	930845985630285824	1060881564647723008	976371860194643968
user_6256,light,0.05,1,0,1,1037145668589182977
user_6257,moderate,0.11594242835458185,13,1,12,962065111853580288	1034152822340608000	1034138304067891201	262094062096621568	873553483965894656	268741344346914816	1020941394070908928	787398240555544576	642347563086123008	952456600555606016	1031437119464468481	835153955902603268	1015173344063315968
user_6258,light,0.09445660363658887,1,0,1,994276647326175232
user_6259,light,0.13150417106882456,2,0,2,1047321121530531840	599087952451371008
user_6260,light,0.25317022480206375,5,1,4,963817529486450688	901261560034840577	553304234079551489	1019043148587098118	946383166268469253
user_6261,moderate,0.2858896483911725,13,3,10,858546827964043264	1017470102034374659	948633304667951104	1034391719670939649	1020311691903500288	580015959899017216	996581605778051072	1019121044601430016	401324061474570240	922824836963078144	822047266689126401	619233270278938624	1034759071155544064
user_6262,moderate,0.19149495376582198,11,2,9,866660597294936065	929343579042013184	1061256236522455041	1061227915579404288	1037194995130937345	55141762531983360	1065236837084655616	865327053058519041	986074863768096769	787468868365103104	1054203261866061825
user_6263,light,0.9134521248602723,6,5,1,1010089458580930565	877310748468416516	937360916433326080	1056756498540494853	957423081110192129	1024656866700394497
user_6264,light,0.05,9,0,9,551236082986000384	1036104638527811585	1003963946515120128	824361739374301185	929155223670677504	997825662076403712	1036244069918203909	1017085136209371137	546322535416365057
